date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:45:32	17245/17245	---MCZ	200	added ('OK')	text/css	etag:W/%22661eaac0-435d%22	http://roofing.local/wp-content/uploads/elementor/css/post-17.css?ver=1713285824	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/wp-content/uploads/elementor/css/post-175935.css	(from http://roofing.local/contact-us/)
19:45:33	432223/432223	---M--	200	added ('OK')	image/png	etag:%22661d3010-6985f%22	http://roofing.local/wp-content/uploads/2024/04/roof-plate-264744_1280-1-min.png	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/wp-content/uploads/2024/04/roof-plate-264744_1280-1-min.png	(from http://roofing.local/wp-content/uploads/elementor/css/post-637.css?ver=1713285437)
19:45:35	24648/24648	---MCZ	200	added ('OK')	application/json	date:Thu,%2014%20Nov%202024%2000:45:34%20GMT	http://roofing.local/wp-json/wp/v2/pages/17	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/wp-json/wp/v2/pages/17.json	(from http://roofing.local/contact-us/)
19:45:35	2043/2043	---MCZ	200	added ('OK')	application/json	date:Thu,%2014%20Nov%202024%2000:45:35%20GMT	http://roofing.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Froofing.local%2Fcontact-us%2F	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/wp-json/oembed/1.0/embed27d6.json	(from http://roofing.local/contact-us/)
19:45:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Nov%202024%2000:45:36%20GMT	http://roofing.local/?p=17	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/indexd8eb.html	(from http://roofing.local/contact-us/)
19:45:37	2203/2203	---MCZ	200	added ('OK')	text/xml	date:Thu,%2014%20Nov%202024%2000:45:36%20GMT	http://roofing.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Froofing.local%2Fcontact-us%2F&format=xml	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/wp-json/oembed/1.0/embed3b9c	(from http://roofing.local/contact-us/)
19:45:38	10101/10101	---MCZ	200	added ('OK')	text/css	etag:W/%22661d2bd4-2775%22	http://roofing.local/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from http://roofing.local/)
19:45:50	83738/83738	---M--	200	added ('OK')	image/jpeg	etag:%22661d2cd1-1471a%22	http://roofing.local/wp-content/uploads/2021/06/contact-us-1.jpg	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/wp-content/uploads/2021/06/contact-us-1.jpg	(from http://roofing.local/contact-us/)
19:45:50	541059/541059	---M--	200	added ('OK')	image/png	etag:%22661d3003-84183%22	http://roofing.local/wp-content/uploads/2024/04/house-3069940_1280-1-min.png	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/wp-content/uploads/2024/04/house-3069940_1280-1-min.png	(from http://roofing.local/wp-content/uploads/elementor/css/post-939.css?ver=1713285450)
19:45:54	145262/145262	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2000:45:51%20GMT	http://roofing.local/OPR/	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/OPR/index.html	(from http://roofing.local/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.20.4)
19:46:00	70007/70007	---M--	200	added ('OK')	image/png	etag:%22661d2ce0-11177%22	http://roofing.local/wp-content/uploads/2021/06/sketch-1.png	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/wp-content/uploads/2021/06/sketch-1.png	(from http://roofing.local/wp-content/uploads/elementor/css/post-637.css?ver=1713285437)
19:46:15	736623/736623	---M--	200	added ('OK')	image/png	etag:%22661d3006-b3d6f%22	http://roofing.local/wp-content/uploads/2024/04/house-3121164_1280-1-min.png	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/wp-content/uploads/2024/04/house-3121164_1280-1-min.png	(from http://roofing.local/projects/)
19:46:29	110467/110467	---M--	200	added ('OK')	image/jpeg	etag:%22661d2ccf-1af83%22	http://roofing.local/wp-content/uploads/2021/06/5.jpg	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/wp-content/uploads/2021/06/5.jpg	(from http://roofing.local/projects/)
19:47:06	899007/899007	---M--	200	added ('OK')	image/png	etag:%22661d300f-db7bf%22	http://roofing.local/wp-content/uploads/2024/04/roofers-2891664_1280-1-min-1024x683.png	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/wp-content/uploads/2024/04/roofers-2891664_1280-1-min-1024x683.png	(from http://roofing.local/)
19:47:09	145262/145262	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2000:47:08%20GMT	http://roofing.local/-negative.svg	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/-negative.svg	(from http://roofing.local/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.20.4)
19:47:33	1211496/1211496	---M--	200	added ('OK')	image/png	etag:%22661d3017-127c68%22	http://roofing.local/wp-content/uploads/2024/04/tree-3252382_1280-1-min-1024x682.png	C:/Users/Darrell/Downloads/MSR%20Roofing%201/roofing.local/wp-content/uploads/2024/04/tree-3252382_1280-1-min-1024x682.png	(from http://roofing.local/projects/)
